?qid	?name
<http://www.wikidata.org/entity/Q111159803>	"Brad Finstad"@ast
<http://www.wikidata.org/entity/Q11116>	"Ruth Bader Ginsburg"@an
<http://www.wikidata.org/entity/Q111173334>	"Palwasha Hassan"@ast
<http://www.wikidata.org/entity/Q111196562>	"David G. Hawkins"@en
<http://www.wikidata.org/entity/Q111209186>	"Rachel Skerritt"@de
<http://www.wikidata.org/entity/Q11124>	"Stephen Breyer"@an
<http://www.wikidata.org/entity/Q111240>	"Džeimss Lovels"@lv
<http://www.wikidata.org/entity/Q1112656>	"Peter Welch"@ast
<http://www.wikidata.org/entity/Q111272520>	"Adam Entous"@de
<http://www.wikidata.org/entity/Q11132>	"Sandra Day O'Connor"@an
<http://www.wikidata.org/entity/Q111321312>	"Roger Fairfax"@en
<http://www.wikidata.org/entity/Q1113332>	"Andreas Lih"@la
<http://www.wikidata.org/entity/Q111342078>	"John W. Mina"@de
<http://www.wikidata.org/entity/Q111351661>	"Alice Albright"@ast
<http://www.wikidata.org/entity/Q111351935>	"Marcia Kunstel"@ca
<http://www.wikidata.org/entity/Q111367312>	"Margaret Engel"@de
<http://www.wikidata.org/entity/Q11138>	"Samuel A. Alito, Jr."@io
<http://www.wikidata.org/entity/Q11142>	"Clarence Thomas"@af
<http://www.wikidata.org/entity/Q111423256>	"Beth Van Schaack"@cs
<http://www.wikidata.org/entity/Q111424493>	"Suzanne DiMaggio"@en
<http://www.wikidata.org/entity/Q111446963>	"Neil Kinkopf"@dag
<http://www.wikidata.org/entity/Q111448638>	"Guy-Uriel Charles"@dag
<http://www.wikidata.org/entity/Q111464606>	"Susan Tsui Grundmann"@en
<http://www.wikidata.org/entity/Q111487034>	"Kamal Abdulfattah"@bg
<http://www.wikidata.org/entity/Q111487046>	"Carol Bergman"@de
<http://www.wikidata.org/entity/Q111487065>	"Lorna Hahn"@de
<http://www.wikidata.org/entity/Q11153>	"Con Roberts"@az
<http://www.wikidata.org/entity/Q111535080>	"Omar Fadhil Al-Nidawi"@en
<http://www.wikidata.org/entity/Q111536>	"William Julius Wilson"@af
<http://www.wikidata.org/entity/Q1115522>	"Edward Ross Roybal"@en
<http://www.wikidata.org/entity/Q11156>	"Antonin Scalia"@af
<http://www.wikidata.org/entity/Q111623114>	"Andy Ogles"@ast
<http://www.wikidata.org/entity/Q111692858>	"Andrew Manuel Crespo"@en
<http://www.wikidata.org/entity/Q111698563>	"Michael D. Ramsey"@en
<http://www.wikidata.org/entity/Q111698721>	"Kate Andrias"@en
<http://www.wikidata.org/entity/Q11171>	"Anthony Kennedy"@an
<http://www.wikidata.org/entity/Q111723958>	"Jerry Lindauer"@en
<http://www.wikidata.org/entity/Q111748040>	"Massee McKinley"@en
<http://www.wikidata.org/entity/Q111749776>	"Siobhan Hughes"@de
<http://www.wikidata.org/entity/Q111768124>	"Richard Gatchell Jr."@en
<http://www.wikidata.org/entity/Q111785162>	"Julie Young"@en
<http://www.wikidata.org/entity/Q111788517>	"Leslie Alan Glick"@cs
<http://www.wikidata.org/entity/Q1118577>	"Max Sandlin"@ast
<http://www.wikidata.org/entity/Q111888036>	"Charles Beaudrot"@en
<http://www.wikidata.org/entity/Q111961602>	"Iacobus Pillen"@la
<http://www.wikidata.org/entity/Q111963443>	"Von Todd"@en
<http://www.wikidata.org/entity/Q111976793>	"John R. Bucher"@de
<http://www.wikidata.org/entity/Q111976876>	"Carla Power"@en
<http://www.wikidata.org/entity/Q112043398>	"Fredrick C. Harris"@en
<http://www.wikidata.org/entity/Q112046130>	"Frederick A. Buechner"@en
<http://www.wikidata.org/entity/Q112073778>	"Debra Steidel Wall"@de
<http://www.wikidata.org/entity/Q112075661>	"Jody Vallejo"@en
<http://www.wikidata.org/entity/Q1120801>	"Randall Kennedy"@ca
<http://www.wikidata.org/entity/Q112114272>	"Ira Shapiro"@fr
<http://www.wikidata.org/entity/Q112117255>	"Donald L. Scott"@ast
<http://www.wikidata.org/entity/Q112117429>	"Mark Sweeney"@de
<http://www.wikidata.org/entity/Q112144799>	"Natalie Andrews"@de
<http://www.wikidata.org/entity/Q1121617>	"Leroy Aarons"@es
<http://www.wikidata.org/entity/Q112189243>	"Anthony Quiroz"@ast
<http://www.wikidata.org/entity/Q112189281>	"Stephen E. Strang"@en
<http://www.wikidata.org/entity/Q112225711>	"Michael A. Millemann"@ast
<http://www.wikidata.org/entity/Q1122303>	"Claire Berlinski"@ast
<http://www.wikidata.org/entity/Q112256979>	"Amber Payne"@en
<http://www.wikidata.org/entity/Q1122828>	"Mick Staton"@ast
<http://www.wikidata.org/entity/Q112284>	"Charles Duke"@af
<http://www.wikidata.org/entity/Q112307947>	"Matthew Rothschild"@de
<http://www.wikidata.org/entity/Q112312070>	"Frank Rusciano"@de
<http://www.wikidata.org/entity/Q112328706>	"Gwynn Guilford"@de
<http://www.wikidata.org/entity/Q112371381>	"Mary H. Manhein"@de
<http://www.wikidata.org/entity/Q11238816>	"William Green Miller"@ast
<http://www.wikidata.org/entity/Q11239>	"David Rockefeller"@af
<http://www.wikidata.org/entity/Q1124>	"bil. klinton"@jbo
<http://www.wikidata.org/entity/Q112444323>	"Vincent Bzdek"@ast
<http://www.wikidata.org/entity/Q112453464>	"Donald F. Kettl"@cs
<http://www.wikidata.org/entity/Q112466824>	"Lisa Rudd"@en
<http://www.wikidata.org/entity/Q112491369>	"Thomas Terrill"@en
<http://www.wikidata.org/entity/Q112508035>	"Herman Belz"@cs
<http://www.wikidata.org/entity/Q112524709>	"Petr Davidovič Barenbojm"@cs
<http://www.wikidata.org/entity/Q11253080>	"Hal Bruno"@ast
<http://www.wikidata.org/entity/Q112533849>	"David W. Mills"@cs
<http://www.wikidata.org/entity/Q112534>	"Ed Zschau"@ast
<http://www.wikidata.org/entity/Q11256>	"Castro Fidel"@vro
<http://www.wikidata.org/entity/Q112573908>	"Elaine S. Povich"@de
<http://www.wikidata.org/entity/Q112577890>	"Mayra Flores"@de
<http://www.wikidata.org/entity/Q112578942>	"Phillip W. Magness"@de
<http://www.wikidata.org/entity/Q112583752>	"Nick Timiraos"@de
<http://www.wikidata.org/entity/Q112620237>	"Yuka Hayashi"@ast
<http://www.wikidata.org/entity/Q112634100>	"Coral Davenport"@de
<http://www.wikidata.org/entity/Q112636817>	"John Junker"@de
<http://www.wikidata.org/entity/Q112660672>	"Marilynn Malerba"@ast
<http://www.wikidata.org/entity/Q112663811>	"Jennifer Maloney"@de
<http://www.wikidata.org/entity/Q112671130>	"Alicia Caldwell"@de
<http://www.wikidata.org/entity/Q1126725>	"Conrad Burns"@ast
<http://www.wikidata.org/entity/Q112680945>	"Eliza Collins"@de
<http://www.wikidata.org/entity/Q112779979>	"Sarah Chaney Cambon"@de
<http://www.wikidata.org/entity/Q112817302>	"Rebecca Hall"@ca
<http://www.wikidata.org/entity/Q112954539>	"Louise Radnofsky"@ast
<http://www.wikidata.org/entity/Q112954548>	"Aruna Viswanatha"@de
<http://www.wikidata.org/entity/Q112999597>	"James Alex Baggett"@en
<http://www.wikidata.org/entity/Q113005891>	"Werner J. Dannhauser"@de
<http://www.wikidata.org/entity/Q113032097>	"Elizabeth Williamson"@de
<http://www.wikidata.org/entity/Q1130414>	"Sylvester James Gates"@ca
<http://www.wikidata.org/entity/Q113053361>	"Jillian Kay Melchior"@ast
<http://www.wikidata.org/entity/Q113055843>	"Melissa Korn"@de
<http://www.wikidata.org/entity/Q113105>	"James Gleick"@ast
<http://www.wikidata.org/entity/Q11317219>	"Daniel R. Russel"@ast
<http://www.wikidata.org/entity/Q113289971>	"Margaret Garb"@ast
<http://www.wikidata.org/entity/Q113324518>	"Timothy Kelly"@en
<http://www.wikidata.org/entity/Q113360502>	"Ellen Chesler"@ast
<http://www.wikidata.org/entity/Q11336714>	"Henry Richard Nau"@ast
<http://www.wikidata.org/entity/Q113382855>	"Tudor Dixon"@ast
<http://www.wikidata.org/entity/Q1133864>	"Thomas Bradley"@pl
<http://www.wikidata.org/entity/Q113413961>	"Colleen Shogan"@de
<http://www.wikidata.org/entity/Q113467345>	"Kristina Peterson"@en
<http://www.wikidata.org/entity/Q113467391>	"Janet Hook"@de
<http://www.wikidata.org/entity/Q113467646>	"Carol E. Lee"@de
<http://www.wikidata.org/entity/Q113467675>	"Victoria McGrane"@de
<http://www.wikidata.org/entity/Q11351111>	"Laurie Garrett"@ast
<http://www.wikidata.org/entity/Q11352222>	"Vladislav Martinovich Zubok"@it
<http://www.wikidata.org/entity/Q113532921>	"Stephanie Armour"@en
<http://www.wikidata.org/entity/Q113539800>	"Jennifer Corbett Dooren"@en
<http://www.wikidata.org/entity/Q113541097>	"Martin S. Flaherty"@de
<http://www.wikidata.org/entity/Q1135767>	"Cory Anthony Booker"@sl
<http://www.wikidata.org/entity/Q1135774>	"Cory Gardener"@ga
<http://www.wikidata.org/entity/Q113587724>	"Maxwell Frost"@da
<http://www.wikidata.org/entity/Q113588013>	"Joe Sempolinski"@ast
<http://www.wikidata.org/entity/Q113613762>	"Kimberly Cheatle"@de
<http://www.wikidata.org/entity/Q113666092>	"Laura Landro"@de
<http://www.wikidata.org/entity/Q113674535>	"David Canon"@ast
<http://www.wikidata.org/entity/Q113674667>	"Evan D. Wolff"@en
<http://www.wikidata.org/entity/Q113682258>	"Shaw Livermore"@ast
<http://www.wikidata.org/entity/Q113691666>	"William Hogeland"@en
<http://www.wikidata.org/entity/Q1137062>	"Cek Ma"@az
<http://www.wikidata.org/entity/Q113752157>	"Matt Lee"@en
<http://www.wikidata.org/entity/Q113812780>	"Zareena Grewal"@de
<http://www.wikidata.org/entity/Q113822213>	"Christina Ewig"@de
<http://www.wikidata.org/entity/Q113831402>	"Geoffrey C. Layman"@de
<http://www.wikidata.org/entity/Q1138504>	"Craig Anthony Washington"@de
<http://www.wikidata.org/entity/Q1138576>	"Craig L. Thomas"@bar
<http://www.wikidata.org/entity/Q1138663>	"Craig S. Morford"@ast
<http://www.wikidata.org/entity/Q1138693>	"Craig Unger"@ast
<http://www.wikidata.org/entity/Q113870511>	"Thomas L. Bock"@en
<http://www.wikidata.org/entity/Q1138996>	"Michael Pollan"@af
<http://www.wikidata.org/entity/Q113955>	"Virginia D. Smith"@bar
<http://www.wikidata.org/entity/Q1139602>	"Eli Broad"@ast
<http://www.wikidata.org/entity/Q113990215>	"Kelly Tshibaka"@ast
<http://www.wikidata.org/entity/Q114022903>	"Sarah Pearsall"@en
<http://www.wikidata.org/entity/Q114033458>	"Al Sturgeon"@ast
<http://www.wikidata.org/entity/Q114040070>	"Sarah Botstein"@en
<http://www.wikidata.org/entity/Q114079994>	"Jonathan Allen"@en
<http://www.wikidata.org/entity/Q114142>	"Violeta Barrios"@en
<http://www.wikidata.org/entity/Q114225183>	"Stephen H. Browne"@en
<http://www.wikidata.org/entity/Q114322>	"Dana Perino"@ast
<http://www.wikidata.org/entity/Q1143436>	"Cullen Murphy"@ast
<http://www.wikidata.org/entity/Q114368398>	"Kristan Hawkins"@de
<http://www.wikidata.org/entity/Q114390828>	"Ryan Tracy"@de
<http://www.wikidata.org/entity/Q114413748>	"Dion Nissenbaum"@de
<http://www.wikidata.org/entity/Q1144214>	"Robert Heilbroner"@ast
<http://www.wikidata.org/entity/Q114450335>	"Sara Marcketti"@en
<http://www.wikidata.org/entity/Q1145362>	"Curt Weldon"@ast
<http://www.wikidata.org/entity/Q114562985>	"Gail H. Cassell"@en
<http://www.wikidata.org/entity/Q114564894>	"Dale Haney"@de
<http://www.wikidata.org/entity/Q114644173>	"Devlin Barrett"@de
<http://www.wikidata.org/entity/Q114684880>	"Susan Carey"@de
<http://www.wikidata.org/entity/Q114690516>	"Steve Cortes"@en
<http://www.wikidata.org/entity/Q114690748>	"Mark Dankof"@en
<http://www.wikidata.org/entity/Q114712233>	"John D. McKinnon"@de
<http://www.wikidata.org/entity/Q114714272>	"Myron Brilliant"@en
<http://www.wikidata.org/entity/Q1147285>	"Pedro Rossello"@sq
<http://www.wikidata.org/entity/Q114797628>	"Brody Mullins"@de
<http://www.wikidata.org/entity/Q114797705>	"Andrew Restuccia"@de
<http://www.wikidata.org/entity/Q114831547>	"Richard F. Corlin"@ast
<http://www.wikidata.org/entity/Q114832300>	"Yank D. Coble"@ast
<http://www.wikidata.org/entity/Q114833051>	"William G. Plested III"@en
<http://www.wikidata.org/entity/Q114834062>	"Robert M. Wah"@ast
<http://www.wikidata.org/entity/Q114837217>	"Daniel A. Lashof"@en
<http://www.wikidata.org/entity/Q114848332>	"Bernard Edward Powers"@de
<http://www.wikidata.org/entity/Q114857437>	"Kiana Cox"@en
<http://www.wikidata.org/entity/Q114861424>	"James Gordon Meek"@ca
<http://www.wikidata.org/entity/Q1148669>	"Cyrillus Ramaphosa"@la
<http://www.wikidata.org/entity/Q114891061>	"Paula Akana"@en
<http://www.wikidata.org/entity/Q114899735>	"C.J. Blew"@en
<http://www.wikidata.org/entity/Q114914258>	"James Zortman"@en
<http://www.wikidata.org/entity/Q115019854>	"Theodore Hershberg"@de
<http://www.wikidata.org/entity/Q115046801>	"Ken Thomas"@de
<http://www.wikidata.org/entity/Q115103094>	"Rudy Bouma"@de
<http://www.wikidata.org/entity/Q115137377>	"Cory Mills"@ast
<http://www.wikidata.org/entity/Q115137719>	"Rudy Yakym"@br
<http://www.wikidata.org/entity/Q115148600>	"Zooey Zephyr"@ca
<http://www.wikidata.org/entity/Q115170395>	"George Santos"@ast
<http://www.wikidata.org/entity/Q115177238>	"Adrian Fontes"@en
<http://www.wikidata.org/entity/Q115181700>	"Chris Deluzio"@ast
<http://www.wikidata.org/entity/Q1151854>	"Lally Weymouth"@ast
<http://www.wikidata.org/entity/Q115220916>	"Juan Ciscomani"@ast
<http://www.wikidata.org/entity/Q115244319>	"Patrick J. Webber"@en
<http://www.wikidata.org/entity/Q115271256>	"Jack Smith"@ca
<http://www.wikidata.org/entity/Q115327457>	"Katherine Christoffel"@en
<http://www.wikidata.org/entity/Q115352047>	"Simon Taylor"@ast
<http://www.wikidata.org/entity/Q115367>	"Max Frankel"@ast
<http://www.wikidata.org/entity/Q115451989>	"Diane L. Rosenfeld"@en
<http://www.wikidata.org/entity/Q115474083>	"Rich McCormick"@ast
<http://www.wikidata.org/entity/Q115487791>	"Jack Sheinkman"@en
<http://www.wikidata.org/entity/Q115496109>	"Monica De La Cruz"@ast
<http://www.wikidata.org/entity/Q115504585>	"Jacqueline Cabasso"@ast
<http://www.wikidata.org/entity/Q115559765>	"John Rhodehamel"@de
<http://www.wikidata.org/entity/Q1156395>	"Peter Lynch"@ast
<http://www.wikidata.org/entity/Q115699181>	"Kimberly Orcutt"@en
<http://www.wikidata.org/entity/Q115783006>	"Kristin Ann Hass"@en
<http://www.wikidata.org/entity/Q115806750>	"Mike Collins"@de
<http://www.wikidata.org/entity/Q1158992>	"Dan Benishek"@ast
<http://www.wikidata.org/entity/Q1159099>	"Dan Kurzman"@ast
<http://www.wikidata.org/entity/Q1159112>	"Dan Maffei"@ast
<http://www.wikidata.org/entity/Q1159125>	"Dan Miller"@ast
<http://www.wikidata.org/entity/Q115920768>	"Steven Morrison"@en
<http://www.wikidata.org/entity/Q1159861>	"Daniel A. Mica"@de
<http://www.wikidata.org/entity/Q1159888>	"Daniel Akerson"@ast
<http://www.wikidata.org/entity/Q1160089>	"Daniel Berrigan"@af
<http://www.wikidata.org/entity/Q11607>	"Džons Hantsmens"@lv
<http://www.wikidata.org/entity/Q1161029>	"Daniel Hamburg"@ast
<http://www.wikidata.org/entity/Q11613>	"Harijs Trumens"@lv
<http://www.wikidata.org/entity/Q1161808>	"Daniel Mongiardo"@ast
<http://www.wikidata.org/entity/Q1162522>	"Daniel Schaefer"@ast
<http://www.wikidata.org/entity/Q116263447>	"Tirana Hassan"@de
<http://www.wikidata.org/entity/Q1163099>	"Daniel Webster"@af
<http://www.wikidata.org/entity/Q116464>	"James George Stavridis"@cs
<http://www.wikidata.org/entity/Q1164657>	"Danny K. Davis"@ast
<http://www.wikidata.org/entity/Q1164977>	"Dante Fascell"@ast
<http://www.wikidata.org/entity/Q116653946>	"John Overbey"@de
<http://www.wikidata.org/entity/Q1166592>	"Darrell Issa"@ast
<http://www.wikidata.org/entity/Q116671696>	"Heather Kendall-Miller"@en
<http://www.wikidata.org/entity/Q116671711>	"Natalie Landreth"@en
<http://www.wikidata.org/entity/Q116672581>	"Reeta Roy"@en
<http://www.wikidata.org/entity/Q116679>	"Daniel Vasella"@ast
<http://www.wikidata.org/entity/Q11668>	"Niki Hejli"@sr
<http://www.wikidata.org/entity/Q11669>	"Marcus Sanford"@la
<http://www.wikidata.org/entity/Q11670>	"Iacobus Hovis Hodges"@la
<http://www.wikidata.org/entity/Q11671>	"David Beasley"@an
<http://www.wikidata.org/entity/Q11672>	"Carroll A. Campbell"@fi
<http://www.wikidata.org/entity/Q11673>	"Andreas Cuomo"@la
<http://www.wikidata.org/entity/Q11674>	"David Paterson"@an
<http://www.wikidata.org/entity/Q116743755>	"Mindy Fetterman"@de
<http://www.wikidata.org/entity/Q116743901>	"Al Cross"@de
<http://www.wikidata.org/entity/Q11675>	"Eliot Spitzer"@an
<http://www.wikidata.org/entity/Q11676>	"George E. Pataki"@fr
<http://www.wikidata.org/entity/Q116765987>	"Alexander Triantis"@ast
<http://www.wikidata.org/entity/Q1167733>	"Ira Berlin"@ast
<http://www.wikidata.org/entity/Q116775462>	"Murray Galinson"@de
<http://www.wikidata.org/entity/Q116788149>	"Ian Rowe"@de
<http://www.wikidata.org/entity/Q1167934>	"JoaquÃ­n Castro"@yo
<http://www.wikidata.org/entity/Q116795802>	"Neal Mohan"@br
<http://www.wikidata.org/entity/Q116813780>	"Henry Thomson"@de
<http://www.wikidata.org/entity/Q11686474>	"Juan Gonzalez"@ca
<http://www.wikidata.org/entity/Q116867056>	"Katherine Brittain Bradley"@de
<http://www.wikidata.org/entity/Q116872361>	"Bill Walton"@de
<http://www.wikidata.org/entity/Q116887290>	"Jennifer Block"@de
<http://www.wikidata.org/entity/Q116890779>	"Yoel Roth"@en
<http://www.wikidata.org/entity/Q11691402>	"María Cristina Perceval"@ca
<http://www.wikidata.org/entity/Q11693671>	"Mortimer B. Zuckerman"@ca
<http://www.wikidata.org/entity/Q11696169>	"Edward E. Baptist"@ast
<http://www.wikidata.org/entity/Q116965>	"Arthur Dunkel"@ast
<http://www.wikidata.org/entity/Q1170156>	"Pete Geren"@ast
<http://www.wikidata.org/entity/Q11702>	"Džons Beiners"@lv
<http://www.wikidata.org/entity/Q117193692>	"David A. Clary"@en
<http://www.wikidata.org/entity/Q117195541>	"Christopher Freeze"@ast
<http://www.wikidata.org/entity/Q11727193>	"Jim Martin"@ast
<http://www.wikidata.org/entity/Q1173090>	"Dave Amram"@de
<http://www.wikidata.org/entity/Q1173285>	"Dave McCurdy"@ast
<http://www.wikidata.org/entity/Q11735>	"Michael Spindelegger"@af
<http://www.wikidata.org/entity/Q117353077>	"Alan Cullison"@de
<http://www.wikidata.org/entity/Q1173550>	"D. Allan Bromley"@fi
<http://www.wikidata.org/entity/Q1173662>	"David Barton"@ast
<http://www.wikidata.org/entity/Q1173810>	"David Bradford"@ast
<http://www.wikidata.org/entity/Q117383160>	"Andrew Duehren"@de
<http://www.wikidata.org/entity/Q1173832>	"David Brion Davis"@af
<http://www.wikidata.org/entity/Q1173953>	"David Cay Johnston"@ast
<http://www.wikidata.org/entity/Q1174029>	"David Cobb"@ast
<http://www.wikidata.org/entity/Q1174126>	"David Curson"@ast
<http://www.wikidata.org/entity/Q1174197>	"David Denby"@ast
<http://www.wikidata.org/entity/Q1174268>	"David Durenberger"@ast
<http://www.wikidata.org/entity/Q1174271>	"David Bonior"@cs
<http://www.wikidata.org/entity/Q1174291>	"David E. Sanger"@ast
<http://www.wikidata.org/entity/Q1174383>	"David F. Girard-diCarlo"@ast
<http://www.wikidata.org/entity/Q1174481>	"David Frum"@ast
<http://www.wikidata.org/entity/Q1174484>	"David Funderburk"@ast
<http://www.wikidata.org/entity/Q1174579>	"David Graeber"@af
<http://www.wikidata.org/entity/Q1174598>	"David Gregory"@ast
<http://www.wikidata.org/entity/Q117463826>	"Joanne Drake"@en
<http://www.wikidata.org/entity/Q1174641>	"David H. Koch"@af
<http://www.wikidata.org/entity/Q1174685>	"David Hackworth"@ast
<http://www.wikidata.org/entity/Q117473132>	"Jonathan C. Coopersmith"@en
<http://www.wikidata.org/entity/Q1174815>	"David Ignatius"@ast
<http://www.wikidata.org/entity/Q1174836>	"David J. Skorton"@ast
<http://www.wikidata.org/entity/Q1175064>	"David L. Gunn"@ast
<http://www.wikidata.org/entity/Q1175376>	"David Cote"@sv
<http://www.wikidata.org/entity/Q1175392>	"David M. McIntosh"@ast
<http://www.wikidata.org/entity/Q1175610>	"David McKinley"@ast
<http://www.wikidata.org/entity/Q1175694>	"David Minge"@ast
<http://www.wikidata.org/entity/Q1175984>	"David Oshinsky"@ast
<http://www.wikidata.org/entity/Q1176154>	"David Plouffe"@ast
<http://www.wikidata.org/entity/Q1176215>	"David Quammen"@ast
<http://www.wikidata.org/entity/Q1176239>	"David R. Nagle"@ast
<http://www.wikidata.org/entity/Q1176307>	"David Remnick"@ast
<http://www.wikidata.org/entity/Q1176340>	"David Rivera"@ast
<http://www.wikidata.org/entity/Q1176391>	"David J. Rothkopf"@ee
<http://www.wikidata.org/entity/Q1176453>	"David Addington"@ast
<http://www.wikidata.org/entity/Q1176464>	"David S. Mann"@ast
<http://www.wikidata.org/entity/Q1176475>	"David S. Rohde"@ca
<http://www.wikidata.org/entity/Q1176498>	"David Satcher"@ast
<http://www.wikidata.org/entity/Q1176550>	"David Schoenbrun"@ast
<http://www.wikidata.org/entity/Q1176561>	"David Schweikert"@ast
<http://www.wikidata.org/entity/Q1176676>	"David Smith Monson"@ast
<http://www.wikidata.org/entity/Q1176745>	"David Stockman"@ast
<http://www.wikidata.org/entity/Q1177024>	"David W. Ogden"@ast
<http://www.wikidata.org/entity/Q1177127>	"David E. Weinstein"@da
<http://www.wikidata.org/entity/Q1177166>	"David Wilhelm"@ast
<http://www.wikidata.org/entity/Q117804769>	"John D. Leshy"@de
